#起始日期：2018-02-18 00:00:00  终止日期：2018-02-18 23:59:59
#交易金额合计：383笔，共61885.80元
#下载时间：2018-02-27 13:12:20

交易时间,微信支付单号,商户订单号,交易场景,交易状态,交易金额(元),
2018-02-18 15:01:59,`4200000059201802184420125391,`1930238302401594375,公众号支付,买家已支付,118.00
2018-02-18 14:54:42,`4200000059201802184327859655,`1930234611816727560,公众号支付,买家已支付,158.00
2018-02-18 14:53:23,`4200000078201802184442277142,`1930233998726923273,公众号支付,买家已支付,79.00
2018-02-18 14:50:25,`4200000072201802184445992426,`1930232479214470152,公众号支付,买家已支付,48.80
2018-02-18 14:39:41,`4200000054201802184400962086,`1930227095842063368,公众号支付,买家已支付,158.00
2018-02-18 14:37:04,`4200000052201802184403538680,`1930225786405520390,公众号支付,买家已支付,158.00
2018-02-18 14:36:37,`4200000077201802184444014161,`1930225551641936897,公众号支付,买家已支付,110.00
2018-02-18 14:20:38,`4200000076201802184423946525,`1930217515934286853,公众号支付,买家已支付,316.00
2018-02-18 14:11:25,`4200000073201802184387184624,`1930212879810692100,公众号支付,买家已支付,158.00
2018-02-18 14:10:09,`4200000064201802184412932456,`1930212232403092487,公众号支付,买家已支付,158.00
2018-02-18 13:58:55,`4200000073201802184404725203,`1930206557157458951,公众号支付,买家已支付,158.00
2018-02-18 13:53:52,`4200000051201802184394784781,`1930203985797448710,公众号支付,买家已支付,158.00
2018-02-18 13:51:48,`4200000067201802184378558331,`1930202933656290312,公众号支付,买家已支付,158.00
2018-02-18 13:32:12,`4200000058201802184418368045,`1930193121509901312,公众号支付,买家已支付,158.00
2018-02-18 13:26:04,`4200000070201802184425789627,`1930190045357016072,公众号支付,买家已支付,158.00
2018-02-18 13:25:29,`4200000061201802184399867809,`1930189668423304199,公众号支付,买家已支付,158.00
2018-02-18 13:23:10,`4200000059201802184416093158,`1930188509335782401,公众号支付,买家已支付,158.00
2018-02-18 13:11:02,`4200000054201802184444530212,`1930182421219640320,公众号支付,买家已支付,158.00
2018-02-18 13:06:50,`4200000066201802184424766274,`1930180363510875145,公众号支付,买家已支付,158.00
2018-02-18 13:02:42,`4200000058201802184443330328,`1930178268892234760,公众号支付,买家已支付,158.00
2018-02-18 12:59:50,`4200000055201802184399383232,`1930176818216698882,公众号支付,买家已支付,158.00
2018-02-18 12:57:47,`4200000058201802184374468808,`1930175817740977153,公众号支付,买家已支付,158.00
2018-02-18 12:48:39,`4200000058201802184414409989,`1930171187220972551,公众号支付,买家已支付,158.00
2018-02-18 12:47:41,`4200000070201802184443745809,`1930170724362748931,公众号支付,买家已支付,158.00
2018-02-18 12:40:41,`4200000051201802184304267155,`1930167137654014980,公众号支付,买家已支付,158.00
2018-02-18 12:40:29,`4200000060201802184391774743,`1930167069253305348,公众号支付,买家已支付,158.00
2018-02-18 12:38:35,`4200000066201802184359172094,`1930166146070217729,公众号支付,买家已支付,158.00
2018-02-18 12:33:56,`4200000054201802184435538007,`1930163802007929858,公众号支付,买家已支付,158.00
